Title,IMDB ID,Date of release,Genre1,Genre2,Genre3,Language,Actor1,Actor2,Actor3,Crew1,Crew2,Crew3,Plot summary,IMDB rating,IMDB votes,IMDB URL
Raj Hath,129331,1956,Adventure,Drama,Romance,Hindi,Madhubala,Pradeep Kumar,Ulhas,NA,NA,NA,"Maharaja Daljit of Jagmere is displeased after his envoy, Rana Sangram Singh, is humiliated by Maharaj Baktawar of Satnapur who rejects the marriage proposal of the former's daughter with his son. Enraged, he instructs everyone in his region to stop all celebrations and prepare for war, while Baktawar is certain that victory is within reach as no one can penetrate the labyrinth that surrounds his kingdom. Then the Rajkumari herself dons the guise of a dancer/singer, manages to find her way around the labyrinth and returns home with the map. Daljit prepares to seek the blessings of Bhagwan Shri Shankar and plans to attack Satnapur after a week on a Tuesday - little knowing that nothing is going to go his way.",6.5,22,https://www.imdb.com/title/tt0129331/
Dooriyaan,156485,1979,Drama,Family,NA,Hindi,Uttam Kumar,Sharmila Tagore,Shreeram Lagoo,NA,NA,NA,"Uttam Kumar and Sharmila Tagore were very much in love with each other during their courtship days. After their marriage, they have a child too. But their personal ambitions take their lives in different directions, the child is torn apart between the feuding parents who finally separate, only to realize in the end that their dreams and personal ambitions are futile if they cannot keep peace within themselves.",6.2,23,https://www.imdb.com/title/tt0156485/
Beqasoor,128962,1950,Drama,NA,NA,Hindi,Madhubala,Ajit,Pramila,NA,NA,NA,"A young, simple girl is caught in the cross-fire of a deep-rooted sibling rivalry between her upright husband and her scheming brother-in-law. The brother-in-law exploits the girl's naiveté and trusting nature to falsely implicate her husband in a corruption case, and turns husband against wife by wrongly vilifying her character.",6.8,22,https://www.imdb.com/title/tt0128962/
Begunaah,1692184,1991,Action,Crime,Drama,Hindi,Rajesh Khanna,Ashok Kumar,Farha Naaz,NA,NA,NA,"Widower Jeevanlal gets arrested for assaulting a Pharmacist as he is unable to afford medicines to treat his ill daughter, Guddu. Subsequently jailed, his repeated and vain attempts to escape only end up increasing his sentence, leaving Guddu to fend on her own. Years later he will re-surface as a wealthy male and prospective Mayor known simply as J.V.; while Guddu will be living two lives - one as the single mother of a young child, Kiran; and the other as a gun-toting alcoholic prostitute known as Bulbul.",5.4,20,https://www.imdb.com/title/tt1692184/
Pyaar Diwana,176072,1972,Comedy,NA,NA,Hindi,Kishore Kumar,Mumtaz,Padma Khanna,NA,NA,NA,"Sunil is a collegian and comes from an upper class family. His parents want him to marry the girl of their choice, but he rebels, and refuses to do so. He wants to marry beautiful fellow collegian, Mamta. But will his parents let him have his own way?",5.9,18,https://www.imdb.com/title/tt0176072/
Infinitum: Subject Unknown,12108622,2021,Mystery,Sci-Fi,NA,English,Tori Butler-Hart,Ian McKellen,Conleth Hill,NA,NA,NA,"Shot on an iPhone with a remote crew during the first lockdown in London, Infinitum Subject Unknown is a mind-bending slice of British science fiction. Jane (Tori Butler-Hart) wakes up in a strange attic, bound and tied to a chair, she has no idea where she is or who she is. As panic sets in, she sees a violent bright light flash in front of her eyes and once again she wakes up; same situation as before, an exact repeat. Voices bleed in from another time and place, giving Jane clues to what might be happening to her. She escapes and embarks on a journey through an empty parallel world leading her to a Quantum science research laboratory in the middle of nowhere. There she discovers tapes from Dr Charles Marland-White (Ian McKellen) and Professor Aaron Ostergaard (Conleth Hill) and their experiment involving human test subjects.",5.7,6325,https://www.imdb.com/title/tt12108622/
Sabse Bada Sukh,69204,1972,Comedy,Drama,NA,Hindi,Vijay Arora,Asrani,Rajni Bala,NA,NA,NA,"Village born Lalloo re-locates to Bombay, and returns a wealthy man. He goes to meet his friend, Shankar alias Bhompu, and together they meet and share tales, mostly about women, sex, and playboy magazines' pictures. A Bollywood movie director is shooting a film nearby, and they go and meet him and his beautiful actress, Urvashi. After meeting Urvashi, Shankar feigns a racking cough, and tells his family that he must go to Bombay, and seek medical treatment. Together he and Lalloo take the next train to Bombay to see if they can find the biggest happiness in life.",6.1,18,https://www.imdb.com/title/tt0069204/
Phool Bane Angaare,362023,1963,Drama,Romance,NA,Hindi,Mala Sinha,Raaj Kumar,Ashish Kumar,NA,NA,NA,"Based in Santa Cruz, Bombay, Usha undertakes to look after her family consisting of her widowed mother and younger brother, Ashish, and even decides to not marry her army officer sweetheart, Captain Rajesh, so that she can look after them. Rajesh is called to the front in Korea, her mom passes away, and she brings up Ashish on her own. Years later, Rajesh has still not returned, Ashish gets married to Kamla, much to Usha's chagrin. Shortly after the marriage, Kamla humiliates Usha and she decides to leave. The question remains where will a lone woman re-locate, and what prevented Ashish from coming to her assistance.",6.1,21,https://www.imdb.com/title/tt0362023/
Jai Shiv Shankar,384220,1990,Drama,NA,NA,Hindi,Rajesh Khanna,Jeetendra,Dimple Kapadia,NA,NA,NA,"This is a story of three men first one is Jai frank and fearless journalist and crusader, for whom the most dangerous of swords, guns, or bombs are no match. He may lay down his life, but will not compromise with the ultimate truth. The second one is Shiv a violent angry man, who has been branded by the society as an anti-social element but is, in fact, a victim of the circumstances in his life. There is a silver streak beneath his terrorism exterior and his lifestyle is a phenomenon by itself. And the third one is Shanker, who has been directed into forbidden paths of life by those elements who are a curse of the society, for furthering their own interest. However when he realizes his mistake, he takes them on, one after another, and exposes them in public. And when these three youths Jai, Shiv, Shankar join hands and launch a tirade against evil, the murky world of sin, tyranny and oppression shudders, and the society looks up to the new awakening. There is also an honest and upright Government officer Pooja, who succumbs to the pressure of red-tap ism in bureaucracy. Then there is Priya, who is the gift to future of health society. ""Jai, Shiv, Shankar"" is thus a clash of ideals, between the perpetrator of oppression and the upholders of truth.",5.2,24,https://www.imdb.com/title/tt0384220/
Shehnai,246923,1964,Musical,Romance,NA,Hindi,Biswajit Chatterjee,Rajshree,Nirupa Roy,NA,NA,NA,"Story of Military commitment by a military wife, Shobha (Calcutta, 1942) played by Nirupa Roy, who in spite of losing her husband to the Air Force and World War 2, despite hardships, carrying the family legacy forward, educates her only son Deepak (played by Biswajeet) to join the Air Force. Deepak also shows firm commitment to his vocation and legacy when forced into taking a decision to choose between his lady love, Preeti (played by Rajshree) and his Air Force Service, by Preeti's parents who fear that Air Force service will endanger his life. Preeti too, opts to serve the Red Cross so that she could be with Deepak.",5.7,20,https://www.imdb.com/title/tt0246923/
Bheegi Palkein,242311,1982,Romance,NA,NA,Hindi,Raj Babbar,Smita Patil,Dina Pathak,NA,NA,NA,"Ishwar Acharya lives a wealthy lifestyle with his widowed mom, a sister, brother Kishan and his wife, Janki; and another brother, Prakash who is also married. Janki would like Ishwar to get married to her cousin, but Ishwar loves his childhood sweetheart, Shanti, and wants to marry her. When he is unable to convince his mom and Janki to chance their minds, he marries Shanti at the Registrar's office and brings her home, where they are not welcome and they leave. Ishwar gets a job as an Insurance Investigator, Shanti gets pregnant and gives birth to a boy. Ishwar, who has always lived a wealthy life is unable to adjust to their modest incomes, and becomes angry and bitter. He gets into an accident and is hospitalized for several months. When he is discharged he is shocked to find out that his child has passed away. He physically abuses Shanti and yells at Chachi, who was looking after the ailing child. When Shanti returns home the next day, she finds that Ishwar has left her and gone to his mom's house. With nothing to connect them to their present lives, it looks like this marriage has come to an end, and the couple, who were once so very deeply in love, may never get to see each other again.",6.4,27,https://www.imdb.com/title/tt0242311/
Ladki,259390,1953,Comedy,NA,NA,Hindi,Vyjayanthimala,Anjali Devi,Bharat Bhushan,M. Alagappan,S. Arumuga Asari,S. Palani,"Raja lives a wealthy lifestyle with his somewhat upper Caste Hindu, eccentric, woman-hating dad, Hazurdas, and mom. He is friendly with Kishore, and both are aspiring doctors. On their way to college, they meet with two young women, Rani Mehra and Kamini. Both young men fall in love with them, with Raja taking the first initiative and getting married to Kamini, even though she of a lower untouchable Caste, but decides not to tell his parents. When he does inform them, they want him to divorce Kamini and get married to a girl of their choice, Raja refuses and returns back to Kamini, only to find her in the arms of her childhood friend, Sunder. Angered and hurt at this betrayal, he decides to marry the girl his parents have chosen for him - and he is due for another surprise - as the girl he is about to wed is none other than Kamini's friend, Rani. Watch what happens when a liberated, tom-boyish Rani finds out that Raja is already married, and the impact this has on everyone concerned.",5.9,24,https://www.imdb.com/title/tt0259390/
